"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2754-P",64,984.999790080264,"PQGDN","Paris","Texas","Canada","Regional Pumpkin Festival","1189 R","1442 W",360,1062,-6,"Tiger Stripe",446.78838923201,"Light"
"2593-P",38,978.703278349712,"BANDG","Paris","New York","USA","Local Pumpkin Festival","1675 Z","1172 R",363,1011,-1,"Peanut Pumpkin",443.932339553416,"Light"
"2039-P",47,990.053457155824,"LPFWP","Nottingham","New York","Canada","Regional Pumpkin Festival","1760 X","1729 J",364,1044,-3,"Red Warty Thing",449.080694058004,"Light"
"2630-P",77,976.277108363435,"UZOOM","Chicago","California","UK","Local Pumpkin Festival","1797 N","1454 W",355,967,4,"Tiger Stripe",442.831847359317,"Light"
"2570-P",65,980.969022292644,"HTLXD","Los Angeles","Florida","USA","Regional Pumpkin Festival","1133 M","1877 J",363,1018,-3,"Red Warty Thing",444.960063718303,"Light"
"2590-P",44,969.349480941892,"IOYGO","Chicago","California","USA","Local Pumpkin Festival","1859 I","1158 B",363,1011,-1,"Red Warty Thing",439.689528418702,"Light"
"2052-P",48,967.844798916951,"YSYWZ","Los Angeles","California","Canada","Local Pumpkin Festival","1294 R","1244 O",345,937,9,"One Too Many",439.007016132913,"Light"
"2138-P",63,972.729744422249,"ITFBI","Los Angeles","Florida","USA","National Pumpkin Festival","1398 W","1274 M",353,947,0,"One Too Many",441.222790141982,"Light"
"2808-P",39,961.768838287145,"HAFSH","Nottingham","New York","Canada","National Pumpkin Festival","1889 P","1431 Q",343,925,3,"Peanut Pumpkin",436.251006750813,"Light"
"2067-P",43,960.712302242406,"USEEY","Houston","New York","Canada","Local Pumpkin Festival","1460 J","1751 O",361,1020,-8,"Tiger Stripe",435.771770062289,"Light"
"2517-P",87,960.47000372503,"AVHVI","Chicago","New York","USA","Local Pumpkin Festival","1309 U","1678 A",344,912,1,"Peanut Pumpkin",435.661865303545,"Light"
"2823-P",28,954.442540362477,"YUINW","New York","California","UK","Local Pumpkin Festival","1417 Q","1475 R",341,906,1,"Red Warty Thing",432.927853911837,"Light"
"2824-P",93,958.429949763231,"NIUCR","Paris","Texas","UK","Local Pumpkin Festival","1604 C","1730 A",363,1084,-8,"Tiger Stripe",434.736512392085,"Light"
"2575-P",72,947.585974431597,"WKMFT","New York","California","Canada","Local Pumpkin Festival","1585 Y","1771 J",354,1011,-2,"Tiger Stripe",429.817767921187,"Light"
"2679-P",10,962.258591009304,"MZAWO","Chicago","California","USA","National Pumpkin Festival","1226 K","1087 R",365,1062,-13,"Tiger Stripe",436.473154848771,"Light"
"2842-P",41,953.146192844026,"IWFPV","Chicago","New York","Canada","Regional Pumpkin Festival","1856 Q","1866 H",340,890,7,"Red Warty Thing",432.339840568599,"Light"
"2705-P",10,964.407750962302,"VUBIB","New York","California","UK","Local Pumpkin Festival","1653 E","1310 F",333,826,18,"Red Warty Thing",437.44799740536,"Light"
"2644-P",86,945.464592147619,"ZZDBX","Paris","California","USA","Regional Pumpkin Festival","1990 P","1115 V",363,1006,-6,"Tiger Stripe",428.855525103322,"Light"
"2684-P",35,944.121217655018,"BAIBP","Houston","Texas","UK","Regional Pumpkin Festival","1192 S","1613 C",364,1053,-6,"One Too Many",428.246180683425,"Light"
"2583-P",7,934.906340816058,"FHFIR","Nottingham","California","USA","Local Pumpkin Festival","1182 C","1570 O",329,820,21,"Peanut Pumpkin",424.066382858784,"Light"
"2391-P",70,935.354847940616,"FIAFZ","Nottingham","Florida","UK","Regional Pumpkin Festival","1551 X","1142 L",2,-5,3,"Red Warty Thing",424.269822268374,"Light"
"2833-P",93,928.760167296976,"BJCRB","New York","New York","USA","Local Pumpkin Festival","1149 S","1201 Z",352,964,-5,"Red Warty Thing",421.278525445832,"Light"
"2525-P",9,942.394557846151,"AVWJC","Chicago","New York","Canada","Local Pumpkin Festival","1809 M","1984 H",380,1174,-23,"One Too Many",427.462980968538,"Light"
"2110-P",51,937.191739434376,"VXOOV","Chicago","California","Canada","National Pumpkin Festival","1084 R","1912 C",361,989,-2,"Red Warty Thing",425.103022234461,"Light"
"2241-P",96,934.936356842518,"TDCPC","New York","California","USA","Regional Pumpkin Festival","1073 H","1177 T",343,909,-2,"Tiger Stripe",424.079997899363,"Light"
"2986-P",91,915.811972027645,"UVTDH","Chicago","California","UK","Regional Pumpkin Festival","1935 F","1727 H",352,992,-8,"Red Warty Thing",415.405322866393,"Light"
"2669-P",72,915.55233045388,"QZTWJ","Chicago","Florida","Canada","Local Pumpkin Festival","1991 D","1977 L",357,975,-1,"One Too Many",415.287551429599,"Light"
"2045-P",81,920.538778917305,"FYYXX","Nottingham","Texas","USA","National Pumpkin Festival","1588 P","1213 K",335,848,9,"Tiger Stripe",417.549366406007,"Light"
"2537-P",89,929.101554139517,"PEWCL","New York","Texas","USA","National Pumpkin Festival","1883 H","1284 F",350,932,-3,"Peanut Pumpkin",421.433375912827,"Light"
"2929-P",21,912.819800458848,"UEWOL","Houston","California","UK","Local Pumpkin Festival","1206 Q","1855 Y",342,891,2,"One Too Many",414.048096673056,"Light"
"2747-P",10,920.438181104138,"FSMZF","Los Angeles","Florida","UK","Local Pumpkin Festival","1985 F","1367 V",337,851,8,"Tiger Stripe",417.503736005515,"Light"
"2560-P",100,919.093102305382,"TIGZP","Paris","California","Canada","Local Pumpkin Festival","1814 J","1307 K",0,-4,-4,"Red Warty Thing",416.893618525351,"Light"
"2572-P",96,908.098624357954,"GFOHB","Nottingham","California","Canada","National Pumpkin Festival","1155 H","1465 O",-2,-5,0,"Tiger Stripe",411.906607216264,"Light"
"2486-P",2,909.623015575111,"RQQVJ","Los Angeles","New York","USA","Regional Pumpkin Festival","1953 C","1967 D",352,981,-10,"Peanut Pumpkin",412.598059441262,"Light"
"2222-P",90,910.335201704875,"DJIYQ","Houston","Florida","USA","Local Pumpkin Festival","1977 G","1166 R",353,948,-9,"Peanut Pumpkin",412.921101635742,"Light"
"2575-P",43,898.816769710742,"PKVGU","Nottingham","New York","UK","Local Pumpkin Festival","1822 N","1636 H",361,1009,-12,"Tiger Stripe",407.69642876884,"Light"
"2530-P",11,912.476206143387,"TTAWF","Houston","Texas","USA","Regional Pumpkin Festival","1709 B","1097 Z",346,886,1,"One Too Many",413.892244913187,"Light"
"2285-P",58,909.135808691382,"ZMFPX","Houston","Florida","Canada","Local Pumpkin Festival","1428 A","1745 E",362,1025,-11,"Red Warty Thing",412.377066116191,"Light"
"2577-P",26,894.409545328654,"VUDRB","Paris","Florida","Canada","National Pumpkin Festival","1705 B","1890 N",337,886,-2,"Peanut Pumpkin",405.697345416247,"Light"
"2709-P",11,902.02742733527,"EFWMZ","Paris","California","USA","Regional Pumpkin Festival","1160 M","1130 R",341,856,6,"Peanut Pumpkin",409.152758570008,"Light"
"2553-P",42,900.70683656279,"DSZMX","Chicago","Florida","USA","Regional Pumpkin Festival","1935 B","1797 D",333,822,8,"One Too Many",408.553748671719,"Light"
"2030-P",23,897.782257072628,"BRMBP","Nottingham","Florida","USA","National Pumpkin Festival","1128 B","1144 A",4,2,-1,"Tiger Stripe",407.227181729522,"Light"
"2579-P",87,900.144149226137,"ZGNNS","Chicago","Texas","Canada","Local Pumpkin Festival","1010 X","1958 V",343,911,1,"One Too Many",408.298517989117,"Light"
"2584-P",45,892.853600019217,"GLAPN","Los Angeles","Texas","USA","Local Pumpkin Festival","1939 B","1454 Z",338,880,-1,"Red Warty Thing",404.991580495749,"Light"
"2695-P",3,895.376523251645,"ISUOB","Nottingham","Texas","Canada","Local Pumpkin Festival","1513 A","1654 C",348,912,0,"Red Warty Thing",406.135959224074,"Light"
"2987-P",33,890.302823275886,"MIKJZ","Paris","Florida","USA","Regional Pumpkin Festival","1205 G","1464 X",361,998,-8,"Peanut Pumpkin",403.834567627401,"Light"
"2799-P",61,884.012036593631,"WWKQE","Los Angeles","New York","Canada","National Pumpkin Festival","1614 X","1215 I",-2,1,2,"Peanut Pumpkin",400.981114787032,"Light"
"2839-P",49,880.520583265461,"MRDVE","New York","Florida","Canada","National Pumpkin Festival","1051 F","1783 F",347,933,0,"Tiger Stripe",399.397418197163,"Light"
"2686-P",33,878.448769555427,"JPXIC","Nottingham","Texas","USA","National Pumpkin Festival","1898 A","1518 O",323,738,20,"One Too Many",398.45765930623,"Light"
"2944-P",10,891.89930975996,"QACIH","Nottingham","Texas","USA","National Pumpkin Festival","1163 S","1825 Z",333,859,4,"One Too Many",404.558721715384,"Light"
"2620-P",5,880.212744756602,"QRREC","Los Angeles","California","Canada","Local Pumpkin Festival","1209 T","1569 Y",338,879,0,"Tiger Stripe",399.257784998352,"Light"
"2907-P",80,872.481312577613,"WRSSP","Paris","Florida","Canada","National Pumpkin Festival","1597 T","1410 U",345,944,-12,"One Too Many",395.75086635279,"Light"
"2012-P",1,882.87193938531,"SGBTH","Houston","Florida","Canada","Local Pumpkin Festival","1302 W","1843 N",343,884,3,"Peanut Pumpkin",400.463975392279,"Light"
"2966-P",38,887.446941980161,"AQUGG","Houston","Texas","Canada","National Pumpkin Festival","1595 M","1084 D",324,741,18,"One Too Many",402.539161662034,"Light"
"2976-P",44,873.476316491514,"TEHLX","Houston","Texas","USA","National Pumpkin Festival","1973 K","1620 V",356,1005,-16,"Tiger Stripe",396.202192536256,"Light"
"2866-P",34,869.730350639112,"GDLIK","Paris","California","USA","Regional Pumpkin Festival","1925 O","1499 V",365,1026,-14,"One Too Many",394.503051007326,"Light"
"2772-P",71,866.911135228351,"VPJUW","Paris","New York","USA","National Pumpkin Festival","1433 S","1265 L",331,803,14,"Red Warty Thing",393.224276407618,"Light"
"2315-P",35,873.740614977293,"KBSCP","Paris","Florida","UK","Regional Pumpkin Festival","1566 S","1019 O",345,935,-11,"Peanut Pumpkin",396.322076312808,"Light"
"2121-P",41,874.697658115067,"CHNBE","Chicago","Florida","UK","Regional Pumpkin Festival","1578 C","1322 H",347,908,-6,"Peanut Pumpkin",396.756183777863,"Light"
"2498-P",3,861.20686851535,"NKAEO","Houston","Florida","Canada","Local Pumpkin Festival","1005 F","1163 H",353,959,-11,"Tiger Stripe",390.636864550156,"Light"
"2338-P",86,868.451351949014,"NIEHI","Los Angeles","Texas","USA","Local Pumpkin Festival","1466 B","1570 E",358,978,-12,"Red Warty Thing",393.922906960257,"Light"
"2820-P",87,871.947796827182,"SDQOO","Nottingham","Texas","UK","Regional Pumpkin Festival","1556 C","1125 P",328,804,9,"Red Warty Thing",395.50886767912,"Light"
"2909-P",26,860.631460573524,"BLOYI","Nottingham","Texas","UK","Regional Pumpkin Festival","1611 P","1599 Y",351,938,-10,"Peanut Pumpkin",390.375863898106,"Light"
"2835-P",67,870.961724599823,"BTNPN","Los Angeles","New York","Canada","Regional Pumpkin Festival","1242 Z","1583 D",340,912,-8,"Peanut Pumpkin",395.061592840521,"Light"
"2225-P",99,866.347715602256,"KXLEV","Paris","New York","USA","Regional Pumpkin Festival","1062 D","1749 A",336,862,-4,"One Too Many",392.968713564113,"Light"
"2664-P",51,863.317348148674,"EJDJI","Houston","California","USA","National Pumpkin Festival","1704 X","1626 J",-4,5,3,"Red Warty Thing",391.594162008872,"Light"
"2468-P",63,860.229843647592,"SMOFP","Paris","Texas","UK","Regional Pumpkin Festival","1208 P","1445 E",339,905,-5,"Tiger Stripe",390.193693524841,"Light"
"2993-P",14,851.326799370348,"XCUCQ","New York","Florida","UK","Local Pumpkin Festival","1543 G","1839 J",343,869,0,"Peanut Pumpkin",386.155340570911,"Light"
"2922-P",95,851.131045363098,"QJBLD","New York","Texas","UK","National Pumpkin Festival","1745 Y","1311 N",-5,5,0,"Peanut Pumpkin",386.066548046825,"Light"
"2416-P",48,860.304654864594,"ILJXS","Houston","Texas","UK","Regional Pumpkin Festival","1257 J","1683 F",335,871,1,"Tiger Stripe",390.227627322063,"Light"
"2818-P",95,851.177835009992,"YNAON","Los Angeles","Texas","USA","Local Pumpkin Festival","1224 N","1078 D",342,864,2,"Red Warty Thing",386.087771473651,"Light"
"2944-P",10,855.403476339206,"SXZGC","New York","Florida","USA","Regional Pumpkin Festival","1752 Y","1297 V",328,770,6,"Peanut Pumpkin",388.004490138939,"Light"
"2637-P",61,848.225405210629,"KFFDG","Los Angeles","California","USA","Regional Pumpkin Festival","1578 S","1782 H",323,762,12,"Tiger Stripe",384.7485718437,"Light"
"2878-P",38,834.590918247588,"DARCZ","Paris","Texas","USA","Local Pumpkin Festival","1875 D","1610 Y",346,905,-7,"One Too Many",378.5640725884,"Light"
"2213-P",28,848.423497236334,"UVTVI","Nottingham","California","UK","National Pumpkin Festival","1411 Y","1713 H",329,783,8,"Red Warty Thing",384.838424875117,"Light"
"2817-P",89,841.157671968453,"ZVUWV","Nottingham","Texas","Canada","Local Pumpkin Festival","1407 U","1001 G",345,904,-7,"Tiger Stripe",381.542701971853,"Light"
"2907-P",91,834.073821797036,"ATXOC","Nottingham","Florida","UK","Regional Pumpkin Festival","1991 F","1634 Y",328,827,6,"One Too Many",378.329521583875,"Light"
"2260-P",19,837.085517342202,"YQNNY","Los Angeles","Florida","UK","National Pumpkin Festival","1499 U","1395 V",326,786,10,"One Too Many",379.695603703926,"Light"
"2080-P",17,840.200167522766,"UNAQT","Los Angeles","Florida","UK","Regional Pumpkin Festival","1576 C","1051 J",312,710,24,"Red Warty Thing",381.108385261048,"Light"
"2291-P",10,830.278973674402,"EHLVC","Houston","Florida","Canada","Local Pumpkin Festival","1661 Q","1498 P",345,877,-4,"Peanut Pumpkin",376.608207430139,"Light"
"2581-P",56,844.056240960024,"KHGAC","Chicago","New York","USA","Regional Pumpkin Festival","1591 C","1561 H",332,820,1,"Peanut Pumpkin",382.857470750349,"Light"
"2067-P",1,830.897928722203,"AOIPX","Paris","California","Canada","Regional Pumpkin Festival","1512 C","1026 D",335,797,3,"Tiger Stripe",376.888960717195,"Light"
"2132-P",47,826.447970066778,"MNEXR","Nottingham","Texas","UK","Local Pumpkin Festival","1518 P","1507 D",332,818,4,"One Too Many",374.870493424279,"Light"
"2812-P",17,833.478347239085,"MMHHX","Nottingham","Texas","Canada","National Pumpkin Festival","1515 Y","1209 F",321,749,13,"Red Warty Thing",378.059418867859,"Light"
"2495-P",10,822.450271913782,"YLTBY","Houston","Texas","UK","Local Pumpkin Festival","1036 L","1175 U",357,960,-12,"One Too Many",373.057168044517,"Light"
"2505-P",51,829.345523099415,"QKJKI","Houston","New York","UK","Local Pumpkin Festival","1194 M","1306 E",335,797,6,"Red Warty Thing",376.184801371553,"Light"
"2497-P",83,825.290014564991,"SEKIV","Houston","Florida","USA","National Pumpkin Festival","1714 T","1977 D",348,932,-11,"Red Warty Thing",374.345253643869,"Light"
"2575-P",25,823.558752913959,"GSXSP","New York","New York","UK","Regional Pumpkin Festival","1278 D","1248 C",322,785,9,"Red Warty Thing",373.559966568487,"Light"
"2130-P",68,818.18788974639,"UKKRT","Nottingham","Texas","UK","Regional Pumpkin Festival","1694 N","1224 Q",321,779,1,"Peanut Pumpkin",371.123784015364,"Light"
"2804-P",57,814.04223809205,"UTXFL","Los Angeles","California","Canada","Regional Pumpkin Festival","1889 X","1746 H",323,791,5,"Tiger Stripe",369.243348056277,"Light"
"2676-P",32,823.607874614745,"RUIAE","Houston","Texas","USA","National Pumpkin Festival","1721 J","1114 C",339,900,-8,"Tiger Stripe",373.582247797165,"Light"
"2678-P",90,823.474592687562,"SALDT","Paris","Florida","USA","National Pumpkin Festival","1500 P","1251 U",346,923,-14,"Red Warty Thing",373.521792131936,"Light"
"2659-P",69,823.866427578032,"SZDFC","Paris","Florida","USA","National Pumpkin Festival","1903 U","1967 G",323,728,15,"One Too Many",373.699525448553,"Light"
"2411-P",92,809.312153348699,"KLHKE","Paris","New York","Canada","National Pumpkin Festival","1453 O","1592 Z",340,903,-12,"Tiger Stripe",367.09781770724,"Light"
"2864-P",29,818.569174130447,"YGHXD","New York","California","USA","Regional Pumpkin Festival","1163 G","1748 K",325,728,7,"Tiger Stripe",371.296731702772,"Light"
"2179-P",36,810.424946929328,"GJRTJ","Houston","New York","Canada","Local Pumpkin Festival","1847 D","1734 T",322,755,9,"Red Warty Thing",367.602572384798,"Light"
"2286-P",38,801.991657795385,"JXWWR","New York","Florida","USA","Regional Pumpkin Festival","1262 L","1379 T",331,774,0,"Red Warty Thing",363.777296779637,"Light"
"2440-P",74,801.825458494015,"VAQXN","Chicago","New York","UK","National Pumpkin Festival","1774 K","1508 H",322,769,3,"Red Warty Thing",363.701910044637,"Light"
"2195-P",68,799.020127397031,"QCFNI","Nottingham","New York","Canada","Local Pumpkin Festival","1976 V","1647 E",335,831,-5,"One Too Many",362.429433263721,"Light"
"2433-P",37,789.767154194415,"RBUGM","New York","New York","Canada","National Pumpkin Festival","1849 Z","1094 V",338,832,-1,"Tiger Stripe",358.2323552192,"Light"
"2108-P",16,797.703208916821,"OMJZT","Houston","New York","UK","Local Pumpkin Festival","1683 F","1611 W",329,754,8,"Peanut Pumpkin",361.832089089186,"Light"
"2062-P",44,786.867389660329,"OGNIT","Houston","New York","UK","National Pumpkin Festival","1104 L","1856 T",304,634,29,"Tiger Stripe",356.917044151742,"Light"
"2480-P",71,790.828929869458,"MKLRD","Los Angeles","California","Canada","National Pumpkin Festival","1515 V","1354 B",328,771,-1,"One Too Many",358.713968564051,"Light"
"2903-P",99,781.56135028787,"OCOXC","New York","Texas","UK","National Pumpkin Festival","1156 Q","1336 Z",320,725,9,"Tiger Stripe",354.510265177475,"Light"
"2899-P",3,784.611268883571,"OUEHX","New York","New York","Canada","National Pumpkin Festival","1434 W","1043 R",337,813,1,"One Too Many",355.893684981606,"Light"
"2011-P",21,796.213409021497,"RNNJA","Paris","California","UK","Local Pumpkin Festival","1546 K","1775 U",327,747,6,"Red Warty Thing",361.15632722384,"Light"
"2519-P",78,776.861709581502,"LJZBW","New York","Texas","USA","Regional Pumpkin Festival","1347 W","1433 G",319,740,5,"Peanut Pumpkin",352.378544011325,"Light"
"2988-P",70,788.713917411491,"NKZWF","Los Angeles","California","USA","Regional Pumpkin Festival","1443 M","1331 I",327,787,3,"Tiger Stripe",357.754615050663,"Light"
"2943-P",100,787.736306606792,"TJCXM","Houston","Florida","USA","Local Pumpkin Festival","1493 H","1160 D",328,776,5,"Red Warty Thing",357.311178248821,"Light"
"2270-P",79,788.034259334952,"HTIBD","New York","Florida","USA","National Pumpkin Festival","1239 A","1666 Q",318,759,7,"Tiger Stripe",357.446327332935,"Light"
"2286-P",66,784.270204479806,"JVIVS","Chicago","California","Canada","Regional Pumpkin Festival","1738 Q","1632 E",309,680,14,"Peanut Pumpkin",355.73898077038,"Light"
"2404-P",63,769.154307611287,"WMEQW","Nottingham","Texas","Canada","Regional Pumpkin Festival","1232 Y","1674 B",323,725,2,"One Too Many",348.882525285113,"Light"
"2689-P",17,760.700826477259,"INHDM","New York","New York","USA","National Pumpkin Festival","1163 F","1848 N",335,823,-8,"Red Warty Thing",345.048090742779,"Light"
"2811-P",37,767.435370631516,"HXSXJ","Paris","California","UK","Local Pumpkin Festival","1528 Y","1339 J",338,832,-9,"Red Warty Thing",348.102828586578,"Light"
"2032-P",64,750.045623875223,"EVASO","Nottingham","California","Canada","Local Pumpkin Festival","1494 N","1678 D",329,772,4,"One Too Many",340.214972141691,"Light"
